# GENERATED by ./gradlew :conformance-icu:updateLedger. Reviewed by hand.
# icu=release-78.3  cldr=release-48-2
#
# Every row is a case where this library and ICU disagree and the
# disagreement is expected. A new one fails the build; a row that stops
# reproducing fails too. An ICU version bump regenerates this file, and
# the diff is the point rather than a nuisance.
#
# domain	locale	case	ours	icu	divergence	note
hour-cycle-patterns	brx-IN	time/MEDIUM/H12/15:30:45	बेलासे 3:30:45	3:30:45 बेलासे	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	brx-IN	time/SHORT/H11/00:30:45	फुं नि 0:30	0:30 फुं	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	brx-IN	time/SHORT/H11/15:30:45	बेलासे नि 3:30	3:30 बेलासे	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	brx-IN	time/SHORT/H12/00:30:45	फुं नि 12:30	12:30 फुं	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	brx-IN	time/SHORT/H12/15:30:45	बेलासे नि 3:30	3:30 बेलासे	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	dsb	time/SHORT/H23/00:30:45	0:30	zeg. 0:30	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	dsb	time/SHORT/H23/15:30:45	15:30	zeg. 15:30	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	dsb	time/SHORT/H24/00:30:45	24:30	zeg. 24:30	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	dsb	time/SHORT/H24/15:30:45	15:30	zeg. 15:30	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	dsb-DE	time/SHORT/H23/00:30:45	0:30	zeg. 0:30	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	dsb-DE	time/SHORT/H23/15:30:45	15:30	zeg. 15:30	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	dsb-DE	time/SHORT/H24/00:30:45	24:30	zeg. 24:30	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	dsb-DE	time/SHORT/H24/15:30:45	15:30	zeg. 15:30	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	dz	time/MEDIUM/H11/00:30:45	ཆུ་ཚོད་༠:༣༠:༤༥ སྔ་ཆ་	༠:༣༠:༤༥ སྔ་ཆ་	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	dz	time/MEDIUM/H11/15:30:45	ཆུ་ཚོད་༣:༣༠:༤༥ ཕྱི་ཆ་	༣:༣༠:༤༥ ཕྱི་ཆ་	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	dz	time/MEDIUM/H12/00:30:45	ཆུ་ཚོད་༡༢:༣༠:༤༥ སྔ་ཆ་	༡༢:༣༠:༤༥ སྔ་ཆ་	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	dz	time/MEDIUM/H12/15:30:45	ཆུ་ཚོད་༣:༣༠:༤༥ ཕྱི་ཆ་	༣:༣༠:༤༥ ཕྱི་ཆ་	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	dz	time/SHORT/H11/00:30:45	ཆུ་ཚོད་ ༠ སྐར་མ་ ༣༠ སྔ་ཆ་	༠:༣༠ སྔ་ཆ་	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	dz	time/SHORT/H11/15:30:45	ཆུ་ཚོད་ ༣ སྐར་མ་ ༣༠ ཕྱི་ཆ་	༣:༣༠ ཕྱི་ཆ་	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	dz	time/SHORT/H12/00:30:45	ཆུ་ཚོད་ ༡༢ སྐར་མ་ ༣༠ སྔ་ཆ་	༡༢:༣༠ སྔ་ཆ་	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	dz	time/SHORT/H12/15:30:45	ཆུ་ཚོད་ ༣ སྐར་མ་ ༣༠ ཕྱི་ཆ་	༣:༣༠ ཕྱི་ཆ་	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	dz-BT	time/MEDIUM/H11/00:30:45	ཆུ་ཚོད་༠:༣༠:༤༥ སྔ་ཆ་	༠:༣༠:༤༥ སྔ་ཆ་	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	dz-BT	time/MEDIUM/H11/15:30:45	ཆུ་ཚོད་༣:༣༠:༤༥ ཕྱི་ཆ་	༣:༣༠:༤༥ ཕྱི་ཆ་	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	dz-BT	time/MEDIUM/H12/00:30:45	ཆུ་ཚོད་༡༢:༣༠:༤༥ སྔ་ཆ་	༡༢:༣༠:༤༥ སྔ་ཆ་	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	dz-BT	time/MEDIUM/H12/15:30:45	ཆུ་ཚོད་༣:༣༠:༤༥ ཕྱི་ཆ་	༣:༣༠:༤༥ ཕྱི་ཆ་	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	dz-BT	time/SHORT/H11/00:30:45	ཆུ་ཚོད་ ༠ སྐར་མ་ ༣༠ སྔ་ཆ་	༠:༣༠ སྔ་ཆ་	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	dz-BT	time/SHORT/H11/15:30:45	ཆུ་ཚོད་ ༣ སྐར་མ་ ༣༠ ཕྱི་ཆ་	༣:༣༠ ཕྱི་ཆ་	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	dz-BT	time/SHORT/H12/00:30:45	ཆུ་ཚོད་ ༡༢ སྐར་མ་ ༣༠ སྔ་ཆ་	༡༢:༣༠ སྔ་ཆ་	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	dz-BT	time/SHORT/H12/15:30:45	ཆུ་ཚོད་ ༣ སྐར་མ་ ༣༠ ཕྱི་ཆ་	༣:༣༠ ཕྱི་ཆ་	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	es-AR	time/MEDIUM/H11/00:30:45	0:30:45 a. m.	00:30:45	DELIBERATE	RECORDED_IN_BOUNDARIES. One of the two divergences docs/boundaries.md already records. ICU takes es-AR's own hms item, hh:mm:ss, where this library renders the standard pattern es-AR inherits from es-419. datetime-patterns carries the same divergence with no cycle named, where ICU reaches it through the region's preferred cycle rather than through the keyword, so the keyword changes the route and not the answer. See docs/boundaries.md, the hour cycle a standard time pattern uses.
hour-cycle-patterns	es-AR	time/MEDIUM/H11/15:30:45	3:30:45 p. m.	03:30:45	DELIBERATE	RECORDED_IN_BOUNDARIES. One of the two divergences docs/boundaries.md already records. ICU takes es-AR's own hms item, hh:mm:ss, where this library renders the standard pattern es-AR inherits from es-419. datetime-patterns carries the same divergence with no cycle named, where ICU reaches it through the region's preferred cycle rather than through the keyword, so the keyword changes the route and not the answer. See docs/boundaries.md, the hour cycle a standard time pattern uses.
hour-cycle-patterns	es-AR	time/MEDIUM/H12/00:30:45	12:30:45 a. m.	12:30:45	DELIBERATE	RECORDED_IN_BOUNDARIES. One of the two divergences docs/boundaries.md already records. ICU takes es-AR's own hms item, hh:mm:ss, where this library renders the standard pattern es-AR inherits from es-419. datetime-patterns carries the same divergence with no cycle named, where ICU reaches it through the region's preferred cycle rather than through the keyword, so the keyword changes the route and not the answer. See docs/boundaries.md, the hour cycle a standard time pattern uses.
hour-cycle-patterns	es-AR	time/MEDIUM/H12/15:30:45	3:30:45 p. m.	03:30:45	DELIBERATE	RECORDED_IN_BOUNDARIES. One of the two divergences docs/boundaries.md already records. ICU takes es-AR's own hms item, hh:mm:ss, where this library renders the standard pattern es-AR inherits from es-419. datetime-patterns carries the same divergence with no cycle named, where ICU reaches it through the region's preferred cycle rather than through the keyword, so the keyword changes the route and not the answer. See docs/boundaries.md, the hour cycle a standard time pattern uses.
hour-cycle-patterns	fur	time/SHORT/H23/00:30:45	00:30	0:30	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	fur-IT	time/SHORT/H23/00:30:45	00:30	0:30	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	gu	time/MEDIUM/H11/00:30:45	00:30:45 AM	0:30:45 AM	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	gu	time/MEDIUM/H11/15:30:45	03:30:45 PM	3:30:45 PM	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	gu	time/MEDIUM/H12/15:30:45	03:30:45 PM	3:30:45 PM	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	gu	time/SHORT/H11/00:30:45	00:30 AM	0:30 AM	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	gu	time/SHORT/H11/15:30:45	03:30 PM	3:30 PM	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	gu	time/SHORT/H12/15:30:45	03:30 PM	3:30 PM	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	gu-IN	time/MEDIUM/H11/00:30:45	00:30:45 AM	0:30:45 AM	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	gu-IN	time/MEDIUM/H11/15:30:45	03:30:45 PM	3:30:45 PM	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	gu-IN	time/MEDIUM/H12/15:30:45	03:30:45 PM	3:30:45 PM	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
hour-cycle-patterns	gu-IN	time/SHORT/H11/00:30:45	00:30 AM	0:30 AM	DELIBERATE	ICU_REDERIVES_FROM_AVAILABLE_FORMATS. ICU does not render the locale's standard time pattern when an hc keyword is present. It reads the skeleton off that pattern and asks DateTimePatternGenerator for a pattern again, so the answer comes from availableFormats and carries that table's widths, literals and day period field rather than the standard pattern's. This library renders the locale's own standard pattern with the hour written in the cycle named and nothing else touched, so the two differ wherever the two tables differ in anything but the hour. This locale has no time row in datetime-patterns, so naming a cycle is what created this one. See docs/boundaries.md, what an explicit hour cycle changes.
